[0.92864741 0.95780243 0.6772686  0.22388289 0.15830911]	1
[0.92864741 0.95011649 0.67183381 0.22388289 0.15830911]	1
[0.92864741 0.94243055 0.66639903 0.22388289 0.15830911]	1
[0.92864741 0.9347446  0.66096425 0.22388289 0.15830911]	1
[0.92864741 0.92705866 0.65552947 0.22388289 0.15830911]	1
[0.2764735  0.91937272 0.65009468 0.22388289 0.15830911]	1
[0.2764735  0.91168677 0.6446599  0.22388289 0.15830911]	1
[0.2764735  0.90400083 0.63922512 0.22388289 0.15830911]	1
[0.2764735  0.89631489 0.63379034 0.22388289 0.15830911]	1
[0.2764735  0.88862895 0.62835555 0.22388289 0.15830911]	1
[0.2764735  0.880943   0.62292077 0.22388289 0.15830911]	1
[0.2764735  0.87325706 0.61748599 0.22388289 0.15830911]	1
[0.2764735  0.86557112 0.61205121 0.22388289 0.15830911]	1
[0.2764735  0.85788517 0.60661642 0.22388289 0.15830911]	1
[0.2764735  0.85019923 0.60118164 0.22388289 0.15830911]	1
[0.2764735  0.84251329 0.59574686 0.22388289 0.15830911]	1
[0.2764735  0.83482734 0.59031207 0.22388289 0.15830911]	1
[0.2764735  0.8271414  0.58487729 0.22388289 0.15830911]	1
[0.2764735  0.81945546 0.57944251 0.22388289 0.15830911]	1
[0.2764735  0.81176951 0.57400773 0.22388289 0.15830911]	1
[0.2764735  0.80408357 0.56857294 0.22388289 0.15830911]	1
[0.2764735  0.79639763 0.56313816 0.22388289 0.15830911]	1
[0.2764735  0.78871168 0.55770338 0.22388289 0.15830911]	1
[0.2764735  0.78102574 0.5522686  0.22388289 0.15830911]	1
[0.2764735  0.7733398  0.54683381 0.22388289 0.15830911]	1
[0.2764735  0.76565385 0.54139903 0.22388289 0.15830911]	1
[0.2764735  0.75796791 0.53596425 0.22388289 0.15830911]	1
[0.2764735  0.75028197 0.53052947 0.22388289 0.15830911]	1
[0.2764735  0.74259602 0.52509468 0.22388289 0.15830911]	1
[0.2764735  0.73491008 0.5196599  0.22388289 0.15830911]	1
[0.2764735  0.72722414 0.51422512 0.22388289 0.15830911]	1
[0.2764735  0.71953819 0.50879034 0.22388289 0.15830911]	1
[0.2764735  0.71185225 0.50335555 0.22388289 0.15830911]	1
[0.2764735  0.70416631 0.49792077 0.22388289 0.15830911]	1
[0.2764735  0.69648036 0.49248599 0.22388289 0.15830911]	1
[0.2764735  0.68879442 0.48705121 0.22388289 0.15830911]	1
[0.2764735  0.68110848 0.48161642 0.22388289 0.15830911]	1
[0.2764735  0.67342253 0.47618164 0.22388289 0.15830911]	1
[0.2764735  0.66573659 0.47074686 0.22388289 0.15830911]	1
[0.2764735  0.65805065 0.46531207 0.22388289 0.15830911]	1
[0.2764735  0.6503647  0.45987729 0.22388289 0.15830911]	1
[0.2764735  0.64267876 0.45444251 0.22388289 0.15830911]	1
[0.2764735  0.63499282 0.44900773 0.22388289 0.15830911]	1
[0.2764735  0.62730687 0.44357294 0.22388289 0.15830911]	1
[0.2764735  0.61962093 0.43813816 0.22388289 0.15830911]	1
[0.92864741 0.61193499 0.43270338 0.22388289 0.15830911]	1
[0.92864741 0.60424904 0.4272686  0.22388289 0.15830911]	1
[0.92864741 0.5965631  0.42183381 0.22388289 0.15830911]	1
[0.92864741 0.58887716 0.41639903 0.22388289 0.15830911]	1
[0.92864741 0.58119121 0.41096425 0.22388289 0.15830911]	1
[0.92864741 0.57350527 0.40552947 0.22388289 0.15830911]	1
[0.92864741 0.56581933 0.40009468 0.22388289 0.15830911]	1
[0.92864741 0.55813338 0.3946599  0.22388289 0.15830911]	1
[0.92864741 0.55044744 0.38922512 0.22388289 0.15830911]	1
[0.92864741 0.5427615  0.38379034 0.22388289 0.15830911]	1
[0.92864741 0.53507555 0.37835555 0.22388289 0.15830911]	1
[0.92864741 0.52738961 0.37292077 0.22388289 0.15830911]	1
[0.92864741 0.51970367 0.36748599 0.22388289 0.15830911]	1
[0.92864741 0.51201772 0.36205121 0.22388289 0.15830911]	1
[0.92864741 0.50433178 0.35661642 0.22388289 0.15830911]	1
[0.92864741 0.49664584 0.35118164 0.22388289 0.15830911]	1
[0.92864741 0.48895989 0.34574686 0.22388289 0.15830911]	1
[0.92864741 0.48127395 0.34031207 0.22388289 0.15830911]	1
[0.92864741 0.47358801 0.33487729 0.22388289 0.15830911]	1
[0.92864741 0.46590206 0.32944251 0.22388289 0.15830911]	1
[0.92864741 0.45821612 0.32400773 0.22388289 0.15830911]	1
[0.92864741 0.45053018 0.31857294 0.22388289 0.15830911]	1
[0.92864741 0.44284424 0.31313816 0.22388289 0.15830911]	1
[0.92864741 0.43515829 0.30770338 0.22388289 0.15830911]	1
[0.92864741 0.42747235 0.3022686  0.22388289 0.15830911]	0
[0.92963701 0.44362231 0.29724863 0.23701434 0.15881119]	0
[0.93290544 0.46309679 0.29304156 0.25291034 0.16003834]	1
[0.93233422 0.45450814 0.28760678 0.25381305 0.16060956]	0
[0.93792401 0.47749305 0.28416187 0.27319486 0.16258156]	1
[0.93706323 0.46836068 0.27872709 0.27464129 0.16344235]	0
[0.94504803 0.49570351 0.27601098 0.29847301 0.16619174]	1
[0.94389284 0.48594288 0.2705762  0.3005477  0.16734694]	1
[0.94273764 0.47618225 0.26514142 0.30262239 0.16850214]	0
[0.95320977 0.50819569 0.26306144 0.29340692 0.17209043]	0
[0.96634687 0.54831336 0.2617395  0.27937961 0.17654685]	0
[0.98235012 0.59954089 0.26120433 0.2669328  0.18193792]	0
[0.48161945 0.66660629 0.26149802 0.25588618 0.18834772]	0
[0.44215618 0.75739492 0.2626781  0.24609253 0.19588133]	0
[0.41088273 0.88610652 0.26482046 0.23743153 0.20466944]	1
[0.42029605 0.86792138 0.25938567 0.23255883 0.20780722]	1
[0.42970937 0.84973625 0.25395089 0.22768614 0.21094499]	0
[0.40285889 0.92144867 0.2567992  0.22018142 0.22135475]	1
[0.41122772 0.91842255 0.25136442 0.2155216  0.22488414]	0
[0.388522   0.90631659 0.2551431  0.2089881  0.23707561]	0
[0.36959095 0.89665005 0.26017183 0.20330522 0.25119916]	0
[0.35363791 0.88932031 0.2666407  0.19842459 0.26758579]	1
[0.35967385 0.88567874 0.26120592 0.19438022 0.27247929]	0
[0.34579184 0.88062198 0.26908362 0.19027086 0.26908362]	0
[0.33537434 0.87778612 0.27892055 0.1868904  0.25114119]	0
[0.3498784  0.87716473 0.29113002 0.18422325 0.23575244]	0
[0.3671218  0.87878196 0.30626759 0.18226354 0.22251643]	0
[0.3878363  0.88269368 0.32509528 0.18101519 0.21111934]	0
[0.41304826 0.88898963 0.34868437 0.18049231 0.20131302]	0
[0.44424212 0.89779693 0.37858688 0.18071991 0.19289965]	0
[0.48364657 0.90928502 0.41713557 0.18173509 0.18572072]	0
[0.98463917 0.92367258 0.46800131 0.18358875 0.17964887]	0
[0.96831185 0.94123677 0.53730776 0.18634794 0.17458187]	0
[0.95486205 0.9623257  0.63608381 0.19009905 0.17043814]	0
[0.94408643 0.98737516 0.78639469 0.19495217 0.16715335]	0
[0.93582765 0.46297886 0.83296986 0.20104703 0.16467792]	2
[0.94611081 0.97463608 0.77687073 0.19259112 0.16512897]	0
[0.93783248 1.         0.82215279 0.19859944 0.16267309]	0
[0.93195966 0.43647144 0.81106883 0.20601308 0.16098412]	2
[0.93926843 0.99040916 0.81124562 0.19684635 0.16123714]	0
[0.93338575 0.43872511 0.80023661 0.20418809 0.15955803]	2
[0.94070439 0.97709315 0.80033846 0.19509326 0.15980118]	0
[0.93481184 0.44097877 0.78940439 0.20236311 0.15813194]	2
[0.94214034 0.96377713 0.78943129 0.19334018 0.15836523]	0
[0.93623793 0.99634703 0.77857217 0.20053813 0.15670585]	0
[0.93267175 0.41728721 0.7699349  0.20933062 0.15577645]	2
[0.93709515 0.98240841 0.76768016 0.19944114 0.15584863]	0
[0.93352545 0.41856129 0.75908769 0.20818343 0.15492276]	2
[0.93795237 0.96846978 0.75678814 0.19834415 0.15499141]	0
[0.93437914 0.41983536 0.74824048 0.20703625 0.15406906]	2
[0.93880959 0.95453116 0.74589613 0.19724715 0.15413419]	0
[0.93523283 0.99090066 0.73739327 0.20588906 0.15321537]	0
[0.93395113 0.39849316 0.73094792 0.2163823  0.15300539]	2
[0.93551766 0.97628424 0.72651625 0.20550632 0.15293054]	0
[0.93423556 0.39889541 0.7200858  0.21598005 0.15272096]	2
[0.93580248 0.96166782 0.71563923 0.20512358 0.15264572]	0
[0.93452    1.         0.70922368 0.2155778  0.15243652]	0
[0.93551766 0.37955139 0.7047622  0.22823789 0.15293054]	1
[0.93523283 0.37916864 0.69932742 0.22866297 0.15321537]	1
[0.93494801 0.3787859  0.69389264 0.22908805 0.15350019]	1
[0.93466318 1.         0.68845785 0.22951313 0.15378502]	1
[0.93437836 1.         0.68302307 0.22993821 0.15406984]	1
[0.93409353 1.         0.67758829 0.23036329 0.15435467]	1
[0.93380871 1.         0.67215351 0.23078838 0.15463949]	1
[0.93352388 0.99502997 0.66671872 0.23121346 0.15492432]	1
[0.93323906 0.98691895 0.66128394 0.23163854 0.15520914]	1
[0.93295423 0.97880792 0.65584916 0.23206362 0.15549397]	1
[0.93266941 0.9706969  0.65041438 0.2324887  0.15577879]	1
[0.93238458 0.96258588 0.64497959 0.23291378 0.15606362]	1
[0.93209976 0.95447485 0.63954481 0.23333886 0.15634844]	1
[0.27874601 0.94636383 0.63411003 0.23376394 0.15663327]	1
[0.27846119 0.9382528  0.62867525 0.23418902 0.15691809]	1
[0.27817636 0.93014178 0.62324046 0.2346141  0.15720292]	1
[0.27789154 0.92203076 0.61780568 0.23503918 0.15748774]	1
[0.27760671 0.91391973 0.6123709  0.23546426 0.15777257]	1
[0.27732189 0.90580871 0.60693611 0.23588934 0.15805739]	1
[0.27703706 0.89769768 0.60150133 0.23631443 0.15834222]	1
[0.27675224 0.88958666 0.59606655 0.23673951 0.15862704]	1
[0.27646741 0.88147564 0.59063177 0.23716459 0.15891187]	1
[0.27618259 0.87336461 0.58519698 0.23758967 0.15919669]	1
[0.27589776 0.86525359 0.5797622  0.23801475 0.15948152]	1
[0.27561294 0.85714256 0.57432742 0.23843983 0.15976634]	1
[0.27532811 0.84903154 0.56889264 0.23886491 0.16005117]	1
[0.27504329 0.84092052 0.56345785 0.23928999 0.16033599]	1
[0.27475846 0.83280949 0.55802307 0.23971507 0.16062082]	1
[0.27447364 0.82469847 0.55258829 0.24014015 0.16090564]	1
[0.27418881 0.81658744 0.54715351 0.24056523 0.16119047]	1
[0.27390399 0.80847642 0.54171872 0.24099031 0.16147529]	1
[0.27361917 0.8003654  0.53628394 0.24141539 0.16176012]	1
[0.27333434 0.79225437 0.53084916 0.24184047 0.16204494]	1
[0.27304952 0.78414335 0.52541438 0.24226556 0.16232977]	1
[0.27276469 0.77603232 0.51997959 0.24269064 0.16261459]	1
[0.27247987 0.7679213  0.51454481 0.24311572 0.16289942]	1
[0.27219504 0.75981028 0.50911003 0.2435408  0.16318424]	1
[0.27191022 0.75169925 0.50367525 0.24396588 0.16346907]	1
[0.27162539 0.74358823 0.49824046 0.24439096 0.16375389]	1
[0.27134057 0.7354772  0.49280568 0.24481604 0.16403871]	1
[0.27105574 0.72736618 0.4873709  0.24524112 0.16432354]	1
[0.27077092 0.71925516 0.48193611 0.2456662  0.16460836]	1
[0.27048609 0.71114413 0.47650133 0.24609128 0.16489319]	1
[0.27020127 0.70303311 0.47106655 0.24651636 0.16517801]	1
[0.26991644 0.69492208 0.46563177 0.24694144 0.16546284]	1
[0.26963162 0.68681106 0.46019698 0.24736652 0.16574766]	1
[0.26934679 0.67870004 0.4547622  0.24779161 0.16603249]	1
[0.26906197 0.67058901 0.44932742 0.24821669 0.16631731]	1
[0.26877714 0.66247799 0.44389264 0.24864177 0.16660214]	1
[0.26849232 0.65436696 0.43845785 0.24906685 0.16688696]	1
[0.26820749 0.64625594 0.43302307 0.24949193 0.16717179]	1
[0.26792267 0.63814491 0.42758829 0.24991701 0.16745661]	1
[0.26763784 0.63003389 0.42215351 0.25034209 0.16774144]	1
[0.35606464 0.62192287 0.41671872 0.25076717 0.16802626]	1
[0.45976647 0.61381184 0.41128394 0.25119225 0.16831109]	1
[0.91985229 0.60570082 0.40584916 0.25161733 0.16859591]	1
[0.91956746 0.59758979 0.40041438 0.25204241 0.16888074]	1
[0.91928264 0.58947877 0.39497959 0.25246749 0.16916556]	1
[0.91899781 0.58136775 0.38954481 0.25289257 0.16945039]	1
[0.91871299 0.57325672 0.38411003 0.25331766 0.16973521]	1
[0.91842816 0.5651457  0.37867525 0.25374274 0.17002004]	1
[0.91814334 0.55703467 0.37324046 0.25416782 0.17030486]	1
[0.91785851 0.54892365 0.36780568 0.2545929  0.17058969]	1
[0.91757369 0.54081263 0.3623709  0.25501798 0.17087451]	1
[0.91728887 0.5327016  0.35693611 0.25544306 0.17115934]	1
[0.91700404 0.52459058 0.35150133 0.25586814 0.17144416]	1
[0.91671922 0.51647955 0.34606655 0.25629322 0.17172899]	1
[0.91643439 0.50836853 0.34063177 0.2567183  0.17201381]	1
[0.91614957 0.50025751 0.33519698 0.25714338 0.17229864]	1
[0.91586474 0.49214648 0.3297622  0.25756846 0.17258346]	1
[0.91557992 0.48403546 0.32432742 0.25799354 0.17286829]	1
[0.91529509 0.47592443 0.31889264 0.25841862 0.17315311]	1
[0.91501027 0.46781341 0.31345785 0.25884371 0.17343794]	1
[0.91472544 0.45970239 0.30802307 0.25926879 0.17372276]	1
[0.91444062 0.45159136 0.30258829 0.25969387 0.17400759]	1
[0.91415579 0.44348034 0.29715351 0.26011895 0.17429241]	1
[0.91387097 0.43536931 0.29171872 0.26054403 0.17457724]	1
[0.91358614 0.42725829 0.28628394 0.26096911 0.17486206]	0
[0.91678828 0.4456976  0.28203159 0.27838047 0.17615551]	1
[0.91621706 0.43710895 0.2765968  0.27928318 0.17672672]	0
[0.92169534 0.45886437 0.27307572 0.30046481 0.17881024]	1
[0.92083455 0.449732   0.26764094 0.30191124 0.17967102]	0
[0.92866107 0.47559906 0.2648167  0.30885764 0.18257871]	0
[0.93895509 0.50756044 0.26273262 0.29304016 0.18634511]	0
[0.95186933 0.54761374 0.26140553 0.27902313 0.19102439]	0
[0.96760156 0.59875999 0.26086411 0.26658512 0.19668648]	0
[0.48240036 0.66571998 0.26115034 0.25554596 0.20341973]	0
[0.44285581 0.75636707 0.26232162 0.24575856 0.2113346 ]	0
[0.41151798 0.88487931 0.2644537  0.2371027  0.22056847]	1
[0.4209313  0.86669418 0.25901891 0.23223001 0.22370625]	1
[0.43034462 0.84850904 0.25358413 0.22735731 0.22684402]	0
[0.40344207 0.9073721  0.25642048 0.2198567  0.23777236]	0
[0.38130785 0.89537289 0.26038449 0.21328132 0.25043623]	1
[0.38878819 0.89213858 0.25494971 0.20882968 0.25438483]	0
[0.36983957 0.88256946 0.2599705  0.20314789 0.26921824]	0
[0.35387174 0.87529764 0.26643016 0.19826791 0.28642929]	0
[0.34030134 0.8702551  0.27457412 0.19415322 0.27457412]	1
[0.34573612 0.86641213 0.26913934 0.19031025 0.26913934]	0
[0.33386351 0.86355678 0.27897943 0.18692985 0.2511942 ]	0
[0.32729874 0.86287661 0.29119262 0.18426286 0.23580313]	0
[0.34294657 0.86439499 0.30633461 0.18230342 0.22256512]	0
[0.36174591 0.86816638 0.32516761 0.18105547 0.21116631]	0
[0.38462857 0.87427852 0.34876316 0.1805331  0.20135851]	0
[0.41294225 0.88285581 0.37867365 0.18076133 0.19294386]	0
[0.44871034 0.89406421 0.41723243 0.18177729 0.18576384]	0
[0.4951144  0.90811797 0.46811124 0.18363187 0.17969107]	0
[0.96827043 0.92528869 0.53743525 0.18639215 0.1746233 ]	0
[0.95482127 0.94591759 0.63623602 0.19014454 0.17047893]	0
[0.94404615 0.97043186 0.78658417 0.19499915 0.16719363]	0
[0.93578777 0.99936686 0.81858288 0.20109572 0.16471781]	0
[0.929929   0.43326237 0.80752346 0.20861174 0.16301478]	2
[0.93722372 0.98605084 0.80767572 0.19934264 0.16328185]	0
[0.93135509 0.43551603 0.79669124 0.20678675 0.16158869]	2
[0.93865968 0.97273483 0.79676855 0.19758955 0.16184589]	0
[0.93278118 0.43776969 0.78585902 0.20496177 0.1601626 ]	2
[0.94009563 0.95941881 0.78586138 0.19583646 0.16040994]	0
[0.93420727 0.99180997 0.77502679 0.20313679 0.15873651]	0
[0.93064944 0.41426906 0.76640411 0.21204817 0.15779876]	2
[0.93506449 0.97787135 0.76413478 0.2020398  0.15787929]	0
[0.93150314 0.41554314 0.7555569  0.21090099 0.15694507]	2
[0.93592171 0.96393273 0.75324277 0.2009428  0.15702207]	0
[0.93235683 1.         0.74470969 0.2097538  0.15609137]	0
[0.93107907 0.39443145 0.73825431 0.22044401 0.15587745]	2
[0.93264165 0.98611596 0.73383267 0.20937106 0.15580655]	0
[0.9313635  0.3948337  0.72739219 0.22004176 0.15559302]	2
[0.93292648 0.97149954 0.72295564 0.20898832 0.15552172]	0
[0.93164794 0.39523595 0.71653007 0.21963951 0.15530859]	2
[0.9332113  0.95688312 0.71207862 0.20860557 0.1552369 ]	0
[0.93193237 0.9979652  0.70566796 0.21923726 0.15502415]	1
[0.93193237 0.99027925 0.70023318 0.21923726 0.15502415]	1
[0.93193237 0.98259331 0.69479839 0.21923726 0.15502415]	1
[0.93193237 0.97490737 0.68936361 0.21923726 0.15502415]	1
[0.93193237 0.96722142 0.68392883 0.21923726 0.15502415]	1
[0.93193237 0.95953548 0.67849404 0.21923726 0.15502415]	1
[0.93193237 0.95184954 0.67305926 0.21923726 0.15502415]	1
[0.93193237 0.94416359 0.66762448 0.21923726 0.15502415]	1
[0.93193237 0.93647765 0.6621897  0.21923726 0.15502415]	1
[0.93193237 0.92879171 0.65675491 0.21923726 0.15502415]	1
[0.27975846 0.92110576 0.65132013 0.21923726 0.15502415]	1
[0.27975846 0.91341982 0.64588535 0.21923726 0.15502415]	1
[0.27975846 0.90573388 0.64045057 0.21923726 0.15502415]	1
[0.27975846 0.89804793 0.63501578 0.21923726 0.15502415]	1
[0.27975846 0.89036199 0.629581   0.21923726 0.15502415]	1
[0.27975846 0.88267605 0.62414622 0.21923726 0.15502415]	1
[0.27975846 0.8749901  0.61871144 0.21923726 0.15502415]	1
[0.27975846 0.86730416 0.61327665 0.21923726 0.15502415]	1
[0.27975846 0.85961822 0.60784187 0.21923726 0.15502415]	1
[0.27975846 0.85193227 0.60240709 0.21923726 0.15502415]	1
[0.27975846 0.84424633 0.59697231 0.21923726 0.15502415]	1
[0.27975846 0.83656039 0.59153752 0.21923726 0.15502415]	1
[0.27975846 0.82887444 0.58610274 0.21923726 0.15502415]	1
[0.27975846 0.8211885  0.58066796 0.21923726 0.15502415]	1
[0.27975846 0.81350256 0.57523318 0.21923726 0.15502415]	1
[0.27975846 0.80581661 0.56979839 0.21923726 0.15502415]	1
[0.27975846 0.79813067 0.56436361 0.21923726 0.15502415]	1
[0.27975846 0.79044473 0.55892883 0.21923726 0.15502415]	1
[0.27975846 0.78275878 0.55349404 0.21923726 0.15502415]	1
[0.27975846 0.77507284 0.54805926 0.21923726 0.15502415]	1
[0.27975846 0.7673869  0.54262448 0.21923726 0.15502415]	1
[0.27975846 0.75970095 0.5371897  0.21923726 0.15502415]	1
[0.27975846 0.75201501 0.53175491 0.21923726 0.15502415]	1
[0.27975846 0.74432907 0.52632013 0.21923726 0.15502415]	1
[0.27975846 0.73664313 0.52088535 0.21923726 0.15502415]	1
[0.27975846 0.72895718 0.51545057 0.21923726 0.15502415]	1
[0.27975846 0.72127124 0.51001578 0.21923726 0.15502415]	1
[0.27975846 0.7135853  0.504581   0.21923726 0.15502415]	1
[0.27975846 0.70589935 0.49914622 0.21923726 0.15502415]	1
[0.27975846 0.69821341 0.49371144 0.21923726 0.15502415]	1
[0.27975846 0.69052747 0.48827665 0.21923726 0.15502415]	1
[0.27975846 0.68284152 0.48284187 0.21923726 0.15502415]	1
[0.27975846 0.67515558 0.47740709 0.21923726 0.15502415]	1
[0.27975846 0.66746964 0.47197231 0.21923726 0.15502415]	1
[0.27975846 0.65978369 0.46653752 0.21923726 0.15502415]	1
[0.27975846 0.65209775 0.46110274 0.21923726 0.15502415]	1
[0.27975846 0.64441181 0.45566796 0.21923726 0.15502415]	1
[0.27975846 0.63672586 0.45023318 0.21923726 0.15502415]	1
[0.27975846 0.62903992 0.44479839 0.21923726 0.15502415]	1
[0.27975846 0.62135398 0.43936361 0.21923726 0.15502415]	1
[0.93193237 0.61366803 0.43392883 0.21923726 0.15502415]	1
[0.93193237 0.60598209 0.42849404 0.21923726 0.15502415]	1
[0.93193237 0.59829615 0.42305926 0.21923726 0.15502415]	1
[0.93193237 0.5906102  0.41762448 0.21923726 0.15502415]	1
[0.93193237 0.58292426 0.4121897  0.21923726 0.15502415]	1
[0.93193237 0.57523832 0.40675491 0.21923726 0.15502415]	1
[0.93193237 0.56755237 0.40132013 0.21923726 0.15502415]	1
[0.93193237 0.55986643 0.39588535 0.21923726 0.15502415]	1
