[0.79229458 0.76213245 0.2134691  0.312115   0.25918825]	0
[0.78005417 0.75856571 0.21837337 0.31892424 0.27754887]	0
[0.78941687 0.75362091 0.21821125 0.31876211 0.27296885]	0
[0.79586132 0.75309401 0.22737129 0.33525829 0.28808697]	1
[0.79468592 0.74616318 0.22210224 0.33169155 0.28484447]	0
[0.79707726 0.73988085 0.22315605 0.33716326 0.28366907]	0
[0.78276976 0.73935394 0.2234803  0.5885375  0.29894932]	1
[0.78617437 0.73627357 0.22210224 0.68990593 0.29246433]	1
[0.78382357 0.73088293 0.21890028 1.18033295 0.30693396]	1
[0.78260763 0.73290949 0.20528181 0.84866648 0.30474527]	1
[0.7807432  0.72764044 0.20171507 0.53163176 0.29761179]	1
[0.78807934 0.72573547 0.19814833 0.63312178 0.4738818 ]	2
[0.77818974 0.73100452 0.19474371 0.67288284 0.54408176]	2
[0.77429874 0.73388224 0.19069059 0.61881428 0.29655798]	1
[0.77462299 0.73035603 0.1836787  0.6377018  0.30166491]	1
[0.77701433 0.72832947 0.18027409 0.66797857 0.30267818]	1
[0.77223166 0.72743778 0.17691    0.63514833 0.31256779]	1
[0.7713805  0.73051815 0.17776115 0.62290792 0.30097588]	1
[0.77000244 0.72950487 0.1731406  0.63733702 0.30592068]	1
[0.76866491 0.7240737  0.17415388 0.67405825 0.30725821]	1
[0.77206953 0.72658663 0.16620977 0.58910494 0.30405624]	1
[0.76594933 0.72561388 0.16292675 0.8736742  0.30065163]	1
[0.76546295 0.72678928 0.15514477 1.11880665 0.30267818]	1
[0.76424702 0.72691088 0.15174015 1.3496316  0.30851467]	1
[0.76270683 0.72200661 0.15664442 0.66043978 0.30117853]	1
[0.76967819 0.72456007 0.14412029 1.34813194 0.31118973]	1
[0.76031549 0.71843987 0.14865978 0.60588484 0.3086768 ]	1
[0.76274736 0.72131758 0.14922722 1.13222246 0.31001432]	1
[0.76594933 0.71503525 0.14120205 0.57341938 0.30677183]	1
[0.75962646 0.71313028 0.14103992 0.84185724 0.30932529]	1
[0.76307161 0.71519737 0.13236626 1.18985777 0.3105007 ]	1
[0.75678928 0.7097662  0.13204201 0.59315805 0.31613453]	1
[0.7514797  0.70842867 0.13204201 0.16133909 0.3142701 ]	0
[0.75318201 0.70498352 0.13337954 0.14419441 0.1558338 ]	0
[0.75204714 0.7009304  0.15461786 0.1270092  0.18931253]	0
[0.74998005 0.6954587  0.13949974 0.12157803 0.33072575]	0
[0.75285776 0.69177036 1.11767872 0.10423069 0.22996529]	0
[0.76388224 0.68650131 0.15137537 0.10508184 0.217887  ]	0
[0.77527149 0.68086748 0.17265423 0.10017757 0.32906397]	0
[1.03134735 0.6798542  1.08910425 0.09519224 0.27179344]	0
[1.02875336 0.67203169 1.31506546 0.09523277 0.28772219]	0
[1.00921734 0.67203169 1.29751547 0.1008666  0.26680811]	0
[1.00755556 0.6637228  1.28936871 0.10187988 0.34195288]	0
[1.01363523 0.65910225 1.04987009 0.09421949 0.26765926]	0
[1.00735291 0.65415745 1.3186322  0.09555702 0.21703585]	0
[1.00107058 0.65573816 1.04456051 0.09673243 0.32955034]	0
[1.00257023 0.65132027 1.32321222 0.10204201 0.21464451]	0
[1.01383789 0.65180664 1.01789101 0.09863739 0.17245157]	0
[0.99900349 0.64414625 1.32949455 0.10062342 0.18878563]	0
[0.98846539 0.64037685 2.20585926 0.10252838 0.50975187]	0
[0.98643883 0.64163332 1.02336271 0.10459547 0.35285576]	0
[0.97622498 0.6382287  1.9938813  0.10743265 0.32002552]	0
[0.92795237 0.63494568 1.25349863 0.10966187 0.19936426]	0
[0.92641218 0.63632374 0.66121681 0.10795956 0.19065006]	0
[0.89479788 0.63377028 0.64865215 0.11493092 0.19048794]	0
[0.8926092  0.64361935 0.64966543 0.11748438 0.18351658]	0
[0.88632687 0.64499741 0.6539212  0.12003784 0.17946346]	0
[0.88851555 0.88352327 0.67738874 0.12392883 0.1757346 ]	0
[0.88648899 0.90204601 0.63677652 0.12802248 0.16446693]	0
[0.88053091 0.92105513 0.62960251 0.13158922 0.16892536]	0
[0.86521013 0.92956667 0.62623842 0.13531809 0.17330273]	0
[0.86727722 0.93301182 0.61752422 0.14403229 0.17504557]	0
[0.86099489 0.92073088 0.61464651 0.14792328 0.16349419]	0
[0.85896833 0.920893   0.60767515 0.15165215 0.17366751]	0
[0.85402353 0.92247372 0.60475691 0.16425734 0.17978771]	0
[0.85483416 0.93483572 0.61107977 0.16851311 0.1558338 ]	0
[0.84972723 0.90800409 0.60564859 0.1773489  0.17792328]	0
[0.83939178 0.9314311  0.59932573 0.18650894 0.16856058]	0
[0.84583624 0.69837694 0.59766396 0.19076471 0.17776115]	0
[0.84312065 0.26842241 0.59612377 0.63291912 0.17994984]	1
[0.84210737 0.26250486 0.59223278 0.64925318 0.18116577]	1
[0.84231003 0.26145105 0.58878763 0.64398413 0.17658575]	1
[0.84247215 0.25756006 0.58505877 0.65095549 0.18112524]	1
[0.84603889 0.25670891 0.58047874 0.66011553 0.18590792]	1
[0.46147926 0.26080256 0.57658775 0.64532166 0.1862727 ]	1
[0.4490362  0.2555335  0.57249411 0.67085629 0.19154175]	1
[0.43140514 0.25504713 0.57233198 0.66145306 0.19170387]	1
[0.42609556 0.25468235 0.56669815 0.67081575 0.18473251]	1
[0.42950018 0.25792484 0.55705173 0.68021898 0.18440826]	1
[0.42475803 0.25350695 0.56041582 0.6749094  0.18525942]	1
[0.26680811 0.25281792 0.54764851 0.67474728 0.18063887]	1
[0.26615961 0.25281792 0.54752691 0.67288284 0.18558367]	1
[0.26239021 0.25212889 0.54274424 0.68135386 0.19032581]	1
[0.26157959 0.25212889 0.53407057 0.68528538 0.19101484]	1
[0.25801285 0.25180464 0.53370579 0.69290524 0.19559486]	1
[0.25748594 0.25143986 0.52503212 0.33100252 0.191866  ]	1
[0.25306805 0.25148039 0.51996572 0.70518618 0.19235237]	1
[0.25695904 0.25095348 0.51534517 0.33375864 0.18947466]	1
[0.25679691 0.25079136 0.51554783 0.71183329 0.18505676]	1
[0.25237902 0.24483328 0.50942762 0.35361891 0.18979891]	1
[0.25136574 0.24904852 0.50464495 0.72678928 0.19506796]	1
[0.25205477 0.24856215 0.49905165 0.34494524 0.19968851]	1
[0.25120361 0.24365788 0.49479588 0.53110485 0.19628389]	1
[0.25087936 0.24345522 0.49564703 0.36160355 0.19271715]	1
[0.25440557 0.24244194 0.4855953  0.81992989 0.18910988]	1
[0.24998768 0.23701077 0.48154219 0.36873703 0.18931253]	1
[0.2501498  0.24296885 0.4738818  0.37931566 0.19340618]	1
[0.24998768 0.24313097 0.46962603 1.01764088 0.19389256]	1
[0.25387867 0.24260406 0.46472176 0.3984869  0.19851311]	1
[0.2496229  0.24685984 0.46127661 0.94808941 0.20341738]	1
[0.24848803 0.24621134 0.45673712 0.70465927 0.20394428]	1
[0.24881227 0.25026445 0.4521571  0.37453299 0.20070179]	1
[0.2483259  0.25857334 0.44875248 0.98229771 0.19660814]	1
[0.2527438  0.27474527 0.44822557 0.98922853 0.19340618]	1
[0.25221689 0.69772844 0.43424232 0.4886282  0.19762142]	1
[0.25136574 0.92737799 0.42933805 1.09841948 0.20207985]	1
[0.25578363 0.69687729 0.424069   0.48331861 0.2073489 ]	1
[0.24625881 0.71556215 0.41624649 0.93434935 0.20479544]	1
[0.24646147 0.71689968 0.41624649 0.93568687 0.20171507]	1
[0.25051458 0.84493761 0.40724857 0.47788744 0.20139082]	1
[0.24540766 0.84477549 0.40384396 0.81020241 0.20645721]	1
[0.24929865 0.84392433 0.39942606 0.82844143 0.21156414]	1
[0.24828537 0.84339743 0.39330585 0.81636314 0.2129422 ]	1
[0.25237902 0.83472376 0.3880368  0.83861475 0.20564659]	1
[0.24743422 0.84712629 0.3824435  0.81960564 0.20564659]	1
[0.24642094 0.83792572 0.37887676 0.83537226 0.21055086]	1
[0.25562151 0.8382905  0.37478312 0.84355955 0.21022661]	1
[0.25408133 0.83808784 0.3713785  0.85016613 0.21480663]	1
[0.39703472 0.83423738 0.36542042 0.83950644 0.21602257]	1
[0.40076359 0.83338623 0.36169155 0.86836462 0.21310432]	1
[0.40420874 0.83302145 0.35796268 0.84781532 0.21326645]	1
[0.4123555  0.83354836 0.35423382 0.84627514 0.20974024]	1
[0.41166647 0.8321703  0.34912689 0.85685377 0.20953758]	1
[0.41486843 0.83589916 0.34466846 0.85717802 0.21448238]	1
[0.41879995 0.83557491 0.34045322 1.2836874  0.21938665]	1
[0.84737642 0.83488588 0.33635958 0.8743227  0.22497995]	1
[0.85025414 0.72812681 0.33210381 0.81401234 0.22092684]	1
[0.83700045 0.75345879 0.32667263 0.83285933 0.21719797]	1
[0.84024294 0.82025414 0.32140358 0.39577131 0.21375282]	1
[0.84024294 0.73254471 0.31730993 0.38454418 0.21821125]	1
[0.83614929 0.73359852 0.31289204 0.37623529 0.22327765]	1
[0.83955391 0.73290949 0.30746086 0.3723443  0.22874935]	1
[0.83566292 0.72828894 0.30336721 0.36889915 0.22108896]	1
[0.83448751 0.81737642 0.29842241 0.36091452 0.217887  ]	1
[0.83363636 0.82110529 0.29165371 0.36549454 0.22672279]	1
[0.8373247  0.82434778 0.29128893 0.3575099  0.23182972]	1
[0.83327158 0.81960564 0.28196676 0.34968739 0.22939785]	1
[0.82836731 0.74887877 0.27669771 0.34222965 0.22603376]	1
[0.8322583  0.73647623 0.27280672 0.34340506 0.22635801]	1
[0.83582504 0.71949368 0.27195557 0.33983831 0.23182972]	1
[0.82715137 0.81737642 0.26648386 0.33270483 0.23215397]	1
[0.82735403 0.73967819 0.26174171 0.32046442 0.23300512]	1
[0.82577332 0.82078104 0.26089056 0.32998924 0.22619589]	1
[0.82970484 0.81620102 0.25221689 0.31807308 0.22688492]	1
[0.82561119 0.81620102 0.25152786 0.31912689 0.22688492]	1
[0.82954271 0.81547146 0.24216516 0.31604652 0.23130281]	1
[0.82476004 0.81518774 0.24216516 0.32216673 0.23251875]	1
[0.82869156 0.81093197 0.23726089 0.31928902 0.23316725]	1
[0.82816465 0.81790333 0.23280247 0.30789976 0.23045166]	1
[0.82747562 0.81770067 0.2285467  0.30567055 0.22960051]	0
[0.83104237 0.81928139 0.22072418 0.31791096 0.23604496]	0
[0.82901581 0.81056719 0.22039993 0.31195288 0.23827417]	0
[0.82273348 0.80209618 0.21991356 0.30976419 0.24147614]	0
[0.82155807 0.79443579 0.22007568 0.32099133 0.24812325]	0
[0.81932886 0.79735403 0.21958931 0.31997805 0.24727209]	0
[0.81746443 0.78884249 0.22400721 0.32301788 0.2533923 ]	0
[0.8205448  0.78049307 0.22433146 0.33542042 0.25663479]	1
[0.82273348 0.77725058 0.22279127 0.32812481 0.25902613]	0
[0.81661327 0.77911501 0.22502048 0.32930021 0.26498421]	0
[0.81543787 0.77096825 0.22056206 0.3413785  0.26786192]	0
[0.81373556 0.76723938 0.22587164 0.34409409 0.26765926]	1
[0.82086905 0.76464539 0.2241288  0.34547215 0.27722462]	1
[0.81097944 0.76334839 0.22092684 0.3413785  0.28298004]	0
[0.82204445 0.76383476 0.21415813 0.35584812 0.29015406]	0
[0.8123575  0.75585012 0.21958931 0.35143023 0.29299124]	1
[0.81454618 0.75702553 0.21804913 0.35313253 0.29590948]	1
[0.80879076 0.75143223 0.21958931 0.3618062  0.30575855]	1
[0.80725058 0.74972992 0.21634682 0.39151554 0.30709608]	1
[0.80927713 0.74733858 0.21614416 1.15856771 0.30198915]	1
[0.80793961 0.75410728 0.20888908 0.34968739 0.30782564]	0
[0.81868036 0.74158316 0.21055086 0.37437086 0.3558956 ]	1
[0.82151754 0.73967819 0.20953758 0.66266899 0.36388023]	1
[0.80267056 0.73765163 0.22311552 0.19583111 0.15465839]	0
[0.80453499 0.74239378 1.63347824 0.18395548 0.14833553]	2
[0.80437286 0.73388224 1.59250124 0.1885355  0.14716013]	2
[0.81272228 0.73935394 0.20544394 0.35005217 0.35828693]	0
[0.81065519 0.73238258 1.56258924 0.18395548 0.16722305]	2
[0.80230577 0.73372011 1.06498821 0.75872784 0.36254271]	2
[0.79379423 0.73935394 0.2078758  0.21524553 0.12332781]	0
[0.80947979 0.73712473 0.1974593  0.18006449 0.13949974]	0
[0.80437286 0.73035603 1.73460348 0.65772419 0.34993752]	2
[0.79926594 0.729667   1.73833235 0.1829422  0.15190228]	0
[0.79772575 0.73068027 1.04999168 0.17272835 0.15956266]	0
[0.81709965 0.72233086 1.73411711 0.16847258 0.15599592]	0
[0.98372324 0.71758871 1.25130995 0.16032581 0.17245157]	0
[0.9912215  0.71726446 1.09473808 0.16016369 0.19287928]	0
[0.98084553 0.70960407 1.3553129  0.16032581 0.36388023]	2
[0.97504957 0.712117   1.25366076 0.15538101 0.36744698]	2
[0.9758602  0.71710234 1.01570232 0.15708332 0.27483328]	0
[0.98899229 0.70927982 1.24312265 0.15469198 0.36797388]	2
[0.98404749 0.70587521 1.27749308 0.15521889 0.17301901]	0
[0.96706493 0.70230846 1.26063211 0.14877443 0.37393196]	2
[0.9752117  0.70587521 1.29074677 0.15282755 0.36424501]	2
[0.98457439 0.70384865 1.2814246  0.14926081 0.36355598]	2
[0.98238571 0.70486193 1.35312422 0.14601831 0.36594732]	2
[0.81608637 0.70619946 0.18420561 0.1480854  0.19749983]	0
[0.98915442 0.70364599 1.01825579 0.14520769 0.37052734]	2
[0.9895192  0.70315962 1.33375032 0.13977652 0.20118816]	0
[1.00208385 0.70413237 1.24940498 0.13774996 0.30028685]	0
[0.98830326 0.69667463 1.26950844 0.13738518 0.36967619]	2
[0.98846539 0.69635038 1.36163576 0.13552074 0.3608404 ]	2
[1.00702866 0.69853907 1.32150991 0.13770943 0.21857603]	0
[0.99000557 0.69618826 1.24008282 0.13620977 0.35881384]	0
[0.98830326 0.69582348 1.3174568  0.13227825 0.32918556]	0
[0.99089725 0.68868999 1.08707769 0.12903576 0.36509617]	0
[0.98883017 0.68459635 1.30841835 0.12907629 0.35318001]	0
[0.99053247 0.68475847 1.24142035 0.12956266 0.25541885]	0
[0.98878963 0.67628746 1.25418766 0.12802248 0.18047674]	0
[0.99559887 0.68139439 1.24960764 0.1281846  0.38665874]	0
[0.98477705 0.67320709 1.07856615 0.1307786  0.25643213]	0
[0.97845419 0.66862707 0.72379692 0.13244038 0.2141176 ]	0
[0.97999437 0.6648982  0.714799   0.13466959 0.22262915]	0
[0.99085672 0.66218262 0.73109253 0.13653402 0.21448238]	0
[0.89889153 0.66627626 1.54370173 0.13908749 0.20139082]	0
[0.87542398 0.66388493 0.70730074 0.14160042 0.20511969]	0
[0.87781532 0.65739994 0.67434891 0.13961439 0.19373043]	0
[0.86435898 0.658778   0.67126854 0.14605885 0.19255503]	0
[0.8577524  0.66915398 0.67159279 0.14500504 0.18915041]	0
[0.86472376 0.66218262 0.71528538 0.15213852 0.19749983]	0
[0.86249454 0.67644958 0.65440758 0.15436773 0.19831045]	0
[0.85690125 0.66266899 0.65258368 0.15708332 0.15157803]	0
[0.85556372 0.99619989 0.65513714 0.15931253 0.20309313]	0
[0.85382088 0.9246624  0.64168079 0.16308193 0.20767315]	0
[0.85568531 0.9042347  0.64289673 0.17070179 0.13986452]	0
[0.84514721 1.38687973 0.63519581 0.17443066 0.19271715]	0
[0.84364756 0.86601381 0.63215597 0.18342857 0.20272835]	0
[0.83752735 0.93179588 0.63337191 0.18209105 0.20815952]	0
[0.83955391 0.93244438 0.62721117 0.18922453 0.19697292]	0
[0.8378516  0.8581913  0.62554939 0.19380455 0.20187719]	0
[0.83177193 0.90459948 0.62332018 0.20182972 0.21225317]	0
[0.82986696 1.32567768 0.62076672 0.21163826 0.20564659]	0
[0.83156927 0.66542511 0.61922653 0.21646147 0.21192892]	1
[0.83039387 0.6550086  0.61634882 0.22237902 0.21278008]	1
[0.83002909 0.24633293 0.60905321 0.21642094 0.21257742]	2
[0.83088024 0.25330429 0.60581072 0.21423225 0.21123989]	2
[0.83278521 0.92891817 0.60803993 0.20965223 0.20118816]	1
[0.8378516  0.78863983 0.60394629 0.2089632  0.20532234]	1
[0.83801373 0.89730387 0.60001476 0.21285419 0.20868643]	1
[0.84672792 0.26793604 0.59985264 0.20876055 0.15546902]	1
[0.42492016 0.99502449 0.59543474 0.20385628 0.2085243 ]	1
[0.84295853 1.01370935 0.59085472 0.20847683 0.16434534]	0
[0.84210737 0.94812994 0.58611258 0.21030073 0.20528181]	1
[0.48174484 0.99486237 0.5801545  0.22051458 0.20597084]	1
[0.27568443 1.00523834 0.57233198 0.215205   0.20544394]	1
[0.25083883 0.67320709 0.57200773 0.20774727 0.20548447]	1
[0.24593456 0.99097137 0.56771143 0.20738249 0.20086391]	1
[0.24167879 0.98874216 0.56333406 0.21078711 0.20053967]	1
[0.23807152 0.26027565 0.55887564 0.21216516 0.20479544]	1
[0.23774727 0.96612577 0.55275543 0.2122057  0.20135029]	1
[0.24252995 0.97309713 0.54886444 0.21062498 0.20528181]	1
[0.23827417 0.97001677 0.54428442 0.21131401 0.20511969]	1
[0.23876055 0.96851711 0.54306849 0.21573191 0.20868643]	1
[0.24289473 0.94930534 0.5354081  0.21131401 0.20479544]	1
[0.24763687 0.95084553 0.53066595 0.21184092 0.20868643]	1
[0.24321898 0.26469355 0.5303417  0.21098976 0.20430906]	1
[0.24354322 0.93686228 0.52661283 0.21167879 0.20459278]	1
[0.2433811  0.93909149 0.51757439 0.21131401 0.20491703]	1
[0.24321898 0.26047831 0.51757439 0.21609669 0.20495756]	1
[0.25221689 0.67815189 0.51331861 0.21167879 0.20905121]	1
[0.25189264 0.9457386  0.50873859 0.21556978 0.20820005]	1
[0.24848803 0.24787312 0.50963028 0.21184092 0.20868643]	1
[0.2483259  0.25707369 0.50038918 0.21556978 0.20921333]	1
[0.25237902 0.25670891 0.49649818 0.21147614 0.20872696]	1
[0.25168999 0.26165371 0.49244507 0.21115189 0.2079974 ]	1
[0.25205477 0.24819736 0.48867567 0.21593456 0.20815952]	1
[0.25237902 0.24771099 0.48867567 0.21167879 0.20836218]	1
[0.25302752 0.24365788 0.48563583 0.21544819 0.20783527]	1
[0.24848803 0.24738674 0.47643526 0.21098976 0.20820005]	1
[0.2445565  0.25229101 0.47222002 0.21609669 0.20767315]	1
[0.24471863 0.25585775 0.46812637 0.21200304 0.20803793]	1
[0.2445565  0.8394659  0.46845062 0.2201498  0.20730837]	1
[0.24013861 0.83435898 0.45977695 0.21236782 0.20820005]	1
[0.2445565  0.82977896 0.45791252 0.21285419 0.20836218]	1
[0.2445565  0.83350782 0.4489146  0.21658306 0.2079974 ]	1
[0.2445565  0.8284009  0.44445618 0.21658306 0.20767315]	1
[0.24881227 0.82414513 0.43938978 0.22173052 0.2079974 ]	1
[0.25306805 0.82791452 0.43886288 0.21710997 0.2079974 ]	1
[0.25254114 0.82791452 0.43104036 0.21727209 0.2079974 ]	1
[0.24881227 0.82742815 0.43018921 0.21763687 0.20783527]	1
[0.24881227 0.82673912 0.42135342 0.22201424 0.20836218]	1
[0.24881227 0.83504801 0.41608437 0.22254114 0.20815952]	1
[0.24407013 0.82673912 0.41199072 0.22699957 0.20884855]	1
[0.24334057 0.82994108 0.40789707 0.22306805 0.2085243 ]	1
[0.247799   0.82965736 0.40335758 0.22306805 0.2079974 ]	1
[0.25168999 0.82483416 0.39926394 0.21933918 0.20836218]	1
[0.25221689 0.83371048 0.39553507 0.21419172 0.20820005]	1
[0.247799   0.82179432 0.39160355 0.22254114 0.20767315]	1
[0.24731262 0.82572584 0.38734777 0.21865015 0.20905121]	1
[0.25168999 0.8289278  0.37984951 0.22355442 0.20443066]	1
[0.25189264 0.83285933 0.3807412  0.21913652 0.20447119]	1
[0.25205477 0.82386141 0.37291868 0.2239192  0.20832165]	1
[0.25201424 0.83184605 0.36801441 0.22866135 0.20443066]	1
[0.25132521 0.81940298 0.36404236 0.22424345 0.20426853]	1
[0.25647266 0.81924086 0.35861118 0.22489195 0.20511969]	1
[0.26956423 0.82690125 0.35455807 0.22493248 0.20070179]	1
[0.38738831 0.82961683 0.35046442 0.22578363 0.20118816]	1
[0.40080412 0.82110529 0.3503023  0.23409252 0.20106657]	1
[0.41336878 0.81684952 0.34130438 0.22663479 0.20102604]	1
[0.82326038 0.81652527 0.33214434 0.23530846 0.20139082]	1
[0.82273348 0.81992989 0.33263071 0.23137693 0.20171507]	1
[0.8222471  0.81976776 0.32784803 0.23105268 0.20613297]	1
[0.82253082 0.81551199 0.32330854 0.23170118 0.20171507]	1
[0.82155807 0.81567411 0.31868799 0.23174171 0.20580872]	1
[0.82921846 0.81109409 0.31406744 0.22797232 0.20665987]	1
[0.813006   0.82232122 0.30948742 0.22355442 0.20665987]	1
[0.81641062 0.80971603 0.30474527 0.23648386 0.21075352]	1
[0.82492216 0.82232122 0.2999626  0.23275499 0.21123989]	1
[0.82411154 0.80870275 0.2948962  0.23291712 0.21192892]	1
[0.81543787 0.81603889 0.29011353 0.23936157 0.21209105]	1
[0.81851824 0.81141834 0.28537138 0.23376827 0.2129422 ]	1
[0.81438406 0.80700045 0.28111561 0.23020153 0.20868643]	1
[0.81389769 0.81887608 0.27669771 0.23461943 0.21273954]	1
[0.82184179 0.80955391 0.27296885 0.22643213 0.20544394]	1
[0.82151754 0.80566292 0.2688752  0.2351058  0.20564659]	1
[0.81304653 0.80870275 0.26494368 0.34462099 0.20576818]	1
[0.8123575  0.80801373 0.26105268 0.24515753 0.21634682]	1
[0.81559999 0.80700045 0.26036366 0.32168036 0.21038874]	1
[0.8111821  0.80156927 0.25237902 0.31859999 0.21500929]	1
[0.81932886 0.81360703 0.24816378 0.23409252 0.21480663]	0
[0.81337078 0.79869156 0.24812325 0.30311708 0.2173601 ]	1
[0.81219538 0.80039387 0.24694784 0.24669771 0.20974024]	0
[0.8123575  0.79443579 0.24386747 0.31061535 0.21500929]	1
[0.81049307 0.79326038 0.24184092 0.30161743 0.21975143]	1
[0.81454618 0.79273348 0.23859842 0.30806189 0.2234803 ]	1
[0.80980404 0.7961381  0.23551805 0.29294376 0.22416933]	0
[0.81337078 0.79321985 0.23604496 0.29209261 0.21804913]	0
[0.80672367 0.78543787 0.22976263 0.30109053 0.2278982 ]	0
[0.80502136 0.78065519 0.2334915  0.30263071 0.22672279]	0
[0.80335958 0.77234631 0.23369415 0.3058732  0.22943838]	0
[0.8018194  0.76703672 0.23673399 0.30315762 0.23555859]	0
[0.80879076 0.76298361 0.24147614 0.31876211 0.23434265]	1
[0.80303534 0.76448326 0.23486956 0.30635958 0.24459703]	0
[0.80489977 0.75702553 0.23758514 0.31568174 0.24285419]	1
[0.79979284 0.7545126  0.23162706 0.31689768 0.2527438 ]	0
[0.80165728 0.75090532 0.22566898 0.31333094 0.25525673]	0
[0.79655035 0.74648743 0.22911413 0.32893543 0.25035246]	0
[0.80761536 0.74206953 0.23065432 0.33355598 0.27025326]	1
[0.8012925  0.74275856 0.23823364 0.33558254 0.26413305]	1
[0.80846651 0.74121838 0.23114069 0.33866291 0.16823633]	1
[0.79399689 0.73558455 0.22262915 0.34717445 0.27110441]	0
[0.7956992  0.73116665 0.22566898 0.7818306  0.2831827 ]	1
[0.79501017 0.72950487 0.2246557  1.28538971 0.28468235]	1
[0.79805    0.72743778 0.21784647 1.62029867 0.28703316]	1
[0.79144342 0.729667   0.21857603 0.96426134 0.28484447]	1
[0.78479631 0.72743778 0.21549566 0.55270796 0.29842241]	1
[0.79590185 0.72472219 0.2073489  0.36330585 0.34199341]	0
[0.78941687 0.71706181 0.20528181 1.08220701 0.3458844 ]	1
[0.78820093 0.71929102 0.20447119 1.25223522 0.29282911]	1
[0.79111917 0.71385984 0.20171507 1.11572628 0.30660971]	1
[0.78430994 0.7152379  0.20256622 0.61678772 0.3054343 ]	1
[0.78601225 0.71268444 0.20203932 1.08646278 0.30697449]	1
[0.77920301 0.70583467 0.20649775 0.38097744 0.30117853]	0
[0.79330786 0.70210581 1.35737999 0.99129562 0.30186756]	2
[0.79367264 0.70583467 1.22836931 1.12812881 0.30798777]	2
[0.78499897 0.7041729  0.19932373 1.49890785 0.30677183]	1
[0.77056988 0.70757751 0.18777235 1.22998362 0.29586895]	1
